Transcript	Length
MIR3155A__chr10	83
APOB__chr2	14150
TMEM220__chr17	3098
BHMT__chr5	2508
SUCLG2__chr3	2675
EPN2-IT1__chr17	829
LHPP__chr10	1692
METTL2B__chr7	2191
MDN1__chr6	17502
FCER1A__chr1	1171
RAB10__chr2	3791
SEC14L6__chr22	1273
TSPAN13__chr7	1908
TMSB15A__chrX	669
GUCA2B__chr1	600
HAT1__chr2	1681
HPYR1__chr8	983
PSORS1C2__chr6	1154
GOLT1A__chr1	888
PASD1__chrX	3266
AGAP7__chr10	2427
NRP2__chr2	7737
CDH5__chr16	4140
GTF2H3__chr12	3430
LINC00668__chr18	1758
MIR5009__chr21	71
EDNRA__chr4	4158
ZNF343__chr20	3634
MIR3179-3__chr16	255
CFL1__chr11	1261
C7orf57__chr7	2143
GJA3__chr13	5207
CREBZF__chr11	7576
MESTIT1__chr7	3244
MIR1307__chr10	150
GUK1__chr1	1291
C4orf3__chr4	3043
PCDHA8__chr5	5315
ZNF589__chr3	3368
CAV3__chr3	1433
F9__chrX	2810
APLN__chrX	3227
KRTAP5-3__chr11	900
LELP1__chr1	525
ROPN1L__chr5	1083
MIR4518__chr16	84
SLC30A5__chr5	4769
CDY2A__chrY	3922
SKINTL__chr1	1521
GYLTL1B__chr11	2542
MEX3A__chr1	6126
GNGT2__chr17	1195
GPR89A__chr1	2047
DMRTA2__chr1	3086
NAAA__chr4	2574
SNORD63__chr5	69
ARHGAP32__chr11	10469
MIAT__chr22	10187
CD276__chr15	3411
CAPN3__chr15	3688
LINC00052__chr15	1789
SIX5__chr19	3334
PRAME__chr22	2938
MTMR3__chr22	9040
XAGE1E__chrX	4805
ASF1A__chr6	2512
SOBP__chr6	6239
POTEC__chr18	2254
LOC389895__chrX	1246
SURF6__chr9	2322
NR3C2__chr4	5907
NDNL2__chr15	1669
DPY19L2P4__chr7	2021
HOMER2__chr15	2001
JPH3__chr16	4665
WDR12__chr2	2295
IQCF4__chr3	971
FRMD5__chr15	2257
CHMP4C__chr8	1850
MMD__chr17	2730
SFN__chr1	1316
OPALIN__chr10	3634
VEZF1__chr17	4639
CLTC__chr17	8607
GLT6D1__chr9	1531
CPD__chr17	9230
SHOX2__chr3	3229
RPS29__chr14	830
ICOS__chr2	2648
PRR22__chr19	1395
CHERP__chr19	4112
AKT3__chr1	7356
TESPA1__chr12	4152
BTG3__chr21	1600
WFDC11__chr20	620
SCMH1__chr1	3820
TFPI__chr2	4150
LOC100506305__chr11	1561
NXF5__chrX	2081
CDC5L__chr6	6448
MROH6__chr8	3264
ZBTB41__chr1	8484
RNF219__chr13	3540
DYNAP__chr18	2030
MIR653__chr7	97
EYA2__chr20	2718
ATP5D__chr19	1000
FOXP1__chr3	8733
MIR490__chr7	129
SFXN4__chr10	1402
NXF3__chrX	1915
HID1__chr17	3361
FARP2__chr2	4072
DCLK1__chr13	13712
LOC100129931__chr4	4304
SNRPA__chr19	1635
KIAA0100__chr17	7474
C16orf13__chr16	846
OAZ3__chr1	1092
DCAF4L2__chr8	3327
STUB1__chr16	1609
SOX7__chr8	3218
PLA2G2E__chr1	491
PIK3CD__chr1	5435
LOC100130557__chr1	3183
ISM1__chr20	2598
LIN9__chr1	3484
DIRAS1__chr19	3400
MIR498__chr19	125
SLC16A2__chrX	4147
ASCC3__chr6	10535
MIR4736__chr17	48
PLA2G2C__chr1	456
CORO1A__chr16	1945
HTR2B__chr2	2236
ERMAP__chr1	3512
TRIM59__chr3	3879
RNASE13__chr14	1609
MIR497__chr17	113
DLX4__chr17	2320
MYL5__chr4	668
STX1A__chr7	2135
MIR182__chr7	111
THEGL__chr4	1475
C6orf203__chr6	1525
LOC100289650__chr19	1877
HSD17B13__chr4	2402
CSNK2A2__chr16	1670
MPL__chr1	3657
IZUMO1__chr19	1631
AHR__chr7	6258
KNSTRN__chr15	2042
GAGE12B__chrX	1410
TSSK6__chr19	1443
STON1__chr2	5638
IL1R2__chr2	1709
ALG1L2__chr3	977
AGT__chr1	2586
TBL1Y__chrY	2426
SAP130__chr2	4194
APAF1__chr12	7218
GK5__chr3	10937
SIGLEC16__chr19	1613
ST6GALNAC5__chr1	2037
TNFSF13__chr17	2282
PAN3-AS1__chr13	2193
FLT3LG__chr19	1158
SMAP2__chr1	3270
GPR87__chr3	1522
SPRY4__chr5	4995
MIR511-2__chr10	176
PSMC6__chr14	1607
TIGD3__chr11	1968
STAT1__chr2	4608
MMGT1__chrX	3652
CD244__chr1	2534
LOC388499__chr19	1602
SAR1A__chr10	3079
MIR4730__chr17	77
SLC15A2__chr3	5545
PTGFRN__chr1	6169
CLDN11__chr3	2863
LLPH__chr12	1220
MIR3960__chr9	92
OR3A2__chr17	1086
COX7C__chr5	410
LARP1__chr5	6610
SNORA60__chr20	137
MIR548T__chr7	57
RPAP3__chr12	3704
AKR7L__chr1	2321
PRLR__chr5	12481
VGF__chr7	2555
CTDP1__chr18	3855
FHL2__chr2	2260
ENDOG__chr9	1148
ASB11__chrX	2986
CARD18__chr11	663
DLEU7-AS1__chr13	1812
MTMR10__chr15	4977
UBP1__chr3	4190
OVCH2__chr11	1911
HIPK3__chr11	4760
CGB7__chr19	883
PREX1__chr20	6673
ESRP2__chr16	4036
MIR146B__chr10	74
LOC100130301__chr8	567
MYO1H__chr12	4289
ZDBF2__chr2	10151
SLC25A34__chr1	3075
B3GNT3__chr19	2723
OXCT2__chr1	1825
ZFP14__chr19	7498
KAT7__chr17	3661
PRKCQ-AS1__chr10	2256
AA06__chr17	635
NPC2__chr14	902
C12orf5__chr12	8231
CTSL2__chr9	4573
CSMD2__chr1	13178
ZNF818P__chr19	3156
ANKRD45__chr1	2677
MOV10L1__chr22	4338
AGK__chr7	2941
PRR5__chr22	3120
CSE1L__chr20	3652
PRKD3__chr2	5920
FASTK__chr7	1881
IMPA2__chr18	1545
CMAHP__chr6	3404
ZNF354B__chr5	2202
TADA3__chr3	3143
TAC3__chr12	963
ACSM1__chr16	2064
NXF2__chrX	4848
KLHL22__chr22	2623
LOC100507066__chr12	899
CTSD__chr11	2132
ZNF274__chr19	2846
TTC30B__chr2	2645
NPAS4__chr11	3310
RNF144B__chr6	5044
SVOP__chr12	3328
TMEM37__chr2	1689
NNMT__chr11	1581
NTRK1__chr1	2876
VCX3A__chrX	998
MIR497HG__chr17	797
FRRS1__chr1	2695
CAPN10__chr2	2656
PKN3__chr9	3399
TMX4__chr20	2373
BMS1P6__chr10	9410
RNGTT__chr6	4479
C9orf92__chr9	452
JHDM1D__chr7	9198
SUPT4H1__chr17	1535
GGN__chr19	2158
CLDN10__chr13	2945
MIR3130-2__chr2	76
MIR759__chr13	92
CRYGB__chr2	629
C5orf15__chr5	2284
LINC00339__chr1	1200
SYTL2__chr11	7596
AFAP1__chr4	7788
MIR942__chr1	87
SPRED3__chr19	5196
SHD__chr19	2582
RUNX1-IT1__chr21	1492
USP30-AS1__chr12	980
HOOK1__chr1	5879
IL17RB__chr3	2051
NPY__chr7	564
STRIP2__chr7	5723
NRIP3__chr11	3816
FBLIM1__chr1	3782
MIR9-2__chr5	88
WRN__chr8	5781
GLYR1__chr16	3748
PLEKHA1__chr10	4230
ITIH2__chr10	3210
FAIM3__chr1	3093
C14orf177__chr14	1293
DCP1A__chr3	6022
LDHA__chr11	2562
TLR2__chr4	3405
CPNE1__chr20	2650
OR13C5__chr9	958
TDRD5__chr1	4309
NR1D2__chr3	5400
CTRB1__chr16	879
MIR1972-2__chr16	78
SBF1P1__chr8	6126
LOC440900__chr2	854
MND1__chr4	1116
JAKMIP2__chr5	9292
LOC145474__chr14	1844
ZNF182__chrX	3611
NCKAP5L__chr12	4913
DYRK1A__chr21	6924
MIR452__chrX	86
CTNNAL1__chr9	2464
NHSL1__chr6	7841
SBSN__chr19	1990
TREML5P__chr6	214
ATG9B__chr7	5005
UPRT__chrX	2578
PTCD2__chr5	2113
ZNF713__chr7	2069
SYNCRIP__chr6	8346
FCRL2__chr1	2601
LRFN2__chr6	3147
LOC100130691__chr2	5215
NDUFA7__chr19	589
C21orf2__chr21	2804
TTC3__chr21	9148
CD81__chr11	1505
ZNF665__chr19	3295
KCNC2__chr12	6082
SOX21__chr13	2512
MIR5703__chr2	57
PRPF40B__chr12	3914
ERCC-00131	771
PALM__chr19	2883
PNPLA2__chr11	2437
TTC9C__chr11	1142
WHAMMP1__chr15	1574
UBA2__chr19	2682
SPRNP1__chr10	2243
KRT18P55__chr17	1953
CTAGE4__chr7	5254
MAPK14__chr6	4555
ROGDI__chr16	1752
CLPS__chr6	661
EIF1AY__chrY	1397
PPA2__chr4	1685
PLXNC1__chr12	7621
RBPJL__chr20	2503
LAT__chr16	1857
NDFIP2__chr13	4663
SDSL__chr12	1406
SPDYE7P__chr7	6339
NAA15__chr4	5574
MIR3126__chr2	75
AAAS__chr12	1853
PITPNM1__chr11	4250
MIR5197__chr5	113
ZNF517__chr8	2340
TSSK1B__chr5	2479
GBA3__chr4	2152
MIR933__chr2	78
ALDH1A1__chr9	2382
OLIG2__chr21	2516
MIR507__chrX	95
MIR1206__chr8	60
LTBP2__chr14	8590
PPP1R14C__chr6	2215
LOC100130480__chr18	609
LRRC70__chr5	2251
LRRN1__chr3	3825
A2M-AS1__chr12	2190
RNF175__chr4	1578
ITPR1__chr3	10304
MIR500B__chrX	80
TCEAL4__chrX	1348
ZNF500__chr16	3258
ESX1__chrX	1484
LOC100130231__chr8	5458
MAPK3__chr16	1987
CRB1__chr1	5601
SAMD10__chr20	2186
DEDD2__chr19	2294
RPL37__chr5	1574
PRR18__chr6	2705
BLOC1S1-RDH5__chr12	1219
CLDN22__chr4	2709
LOC100130987__chr11	854
CLTB__chr5	1774
FRMD1__chr6	3154
METTL8__chr2	8144
OR11H2__chr14	1087
SLC27A3__chr1	2423
TDRD7__chr9	3779
MIR1305__chr4	87
DECR2__chr16	1592
CSN2__chr4	1074
AKAP8__chr19	3557
IBTK__chr6	5804
CAMK1G__chr1	2483
RDH16__chr12	1727
CBR1__chr21	1248
PFKFB2__chr1	9159
HSDL2__chr9	3384
MMAA__chr4	5950
DSC2__chr18	5262
IGSF22__chr11	4357
ITPKB__chr1	6170
SLC2A8__chr9	2179
KLHL9__chr9	4413
MIR3191__chr19	77
ABCC3__chr17	5301
TMED7__chr5	4066
MIR3680-1__chr11	55
WDHD1__chr14	6058
SPANXN4__chrX	433
FAM175A__chr4	2832
MED12__chrX	7014
RHOQ__chr2	4547
WDR43__chr2	3519
ANKRD1__chr10	1983
MXRA8__chr1	2283
PKM__chr15	3195
KLF13__chr15	6802
OR2A20P__chr7	1862
DPEP1__chr16	1845
LOC643770__chr12	1829
ZNF32__chr10	1283
TPTEP1__chr22	1439
SQLE__chr8	3000
SLC13A2__chr17	2658
ADAM3A__chr8	2790
MIR3666__chr7	112
MT1DP__chr16	573
KCNT2__chr1	5937
ASTE1__chr3	2668
C14orf39__chr14	2781
C18orf56__chr18	846
CCDC126__chr7	2477
ASIP__chr20	587
MIR4540__chr9	56
RIOK1__chr6	2594
RNU6-52__chr13	97
RALGAPA2__chr20	9466
C1orf43__chr1	1905
SEC23IP__chr10	7325
LINC00207__chr22	827
RRAD__chr16	1481
GPLD1__chr6	5857
TNFRSF6B__chr20	1158
NLGN4Y-AS1__chrY	536
GPT__chr8	1897
SCFD2__chr4	3183
ZNF260__chr19	5587
OR4A47__chr11	931
G6PC2__chr2	3086
TMUB2__chr17	2551
ANKRD30BP3__chr10	1322
IDH3A__chr15	2676
UBN1__chr16	6795
TAS2R8__chr12	931
ACTRT3__chr3	2005
KCNN1__chr19	2668
USH1G__chr17	3564
FUZ__chr19	1756
MIR4255__chr1	73
IFI30__chr19	1039
BEX1__chrX	865
LGALS1__chr22	562
LOC349196__chr8	8625
SPDYE2L__chr7	3984
MIR3177__chr16	83
FAM66D__chr8	1077
ZADH2__chr18	5497
CRYBB3__chr22	859
WDR90__chr16	5582
UBE2D2__chr5	2874
R3HDM1__chr2	4673
ENTPD1__chr10	13082
MED12L__chr3	10392
SLC36A1__chr5	5784
MIR3910-2__chr9	80
UNC50__chr2	1148
PANK4__chr1	2661
GPIHBP1__chr8	2285
MYO1F__chr19	4201
SUMO1P1__chr20	1210
ORMDL2__chr12	1338
GLUL__chr1	4959
TSPAN14__chr10	5588
MAP3K5__chr6	5225
MAGEL2__chr15	4299
ZNF418__chr19	3700
CTU2__chr16	1738
NELF__chr9	3671
SEMA3F__chr3	3535
FBLN2__chr3	4684
OLR1__chr12	2522
TNNI1__chr1	6151
C10orf129__chr10	1724
OR2F1__chr7	1090
GFOD1__chr6	5159
MIR4500HG__chr13	1681
MIR4287__chr8	79
OR4N2__chr14	925
SLC2A14__chr12	2207
CCDC117__chr22	3990
COL23A1__chr5	3092
SPANXA2__chrX	840
LARS__chr5	4881
ATP6AP1__chrX	2109
DOCK11__chrX	6691
ZSCAN20__chr1	4226
SOD3__chr4	1531
S100A5__chr1	714
DRD2__chr11	2707
BTG2__chr1	2713
DHODH__chr16	2436
LOC401177__chr5	2315
NACA2__chr17	771
HSPA7__chr1	2494
BMP5__chr6	2177
NOVA1__chr14	4297
TINCR__chr19	3696
KCNK3__chr2	3980
TMEM74__chr8	2089
THRA__chr17	3507
GOLGA8EP__chr15	5287
MADD__chr11	6450
MEPE__chr4	2295
MIR5008__chr1	95
ZBTB48__chr1	2349
ZMYM4__chr1	7024
L3MBTL2__chr22	3209
SNORD109A__chr15	136
RALGPS2__chr1	5853
ZYG11B__chr1	8156
GYS2__chr12	3148
PGAP1__chr2	11140
POLR1C__chr6	1329
LSP1__chr11	3117
DUS1L__chr17	1898
MECOM__chr3	6847
PELP1__chr17	3774
GNL1__chr6	7921
STAT6__chr12	4290
SERPINE2__chr2	3061
GATA3-AS1__chr10	2257
TRIM65__chr17	3445
SUN5__chr20	1265
NLRP4__chr19	3684
SLC7A7__chr14	2729
PVRL1__chr11	6123
ZNF480__chr19	4746
PACSIN2__chr22	3528
CCDC124__chr19	1089
FBXW5__chr9	2389
CRHBP__chr5	1845
MIR585__chr5	95
SNORA81__chr3	179
AGPHD1__chr15	1315
GJB7__chr6	2283
BTNL9__chr5	3511
DNAH1__chr3	13188
TMEM258__chr11	415
SLC22A2__chr6	2523
SHB__chr9	6027
RANGRF__chr17	1169
DHX35__chr20	3364
TIMP4__chr3	1638
CCDC120__chrX	4543
JSRP1__chr19	1152
KIAA1841__chr2	5543
LOC339568__chr20	1518
CCL2__chr17	750
MARVELD1__chr10	3239
SF3B3__chr16	9746
LOC283177__chr11	2743
OR5AK2__chr11	931
TNNI2__chr11	816
BSPRY__chr9	2354
HAVCR1__chr5	1889
DLEU2L__chr1	1658
ARRB1__chr11	7538
NBR1__chr17	5083
TRRAP__chr7	12749
PRRC1__chr5	4699
ZNF185__chrX	4810
SYNJ2-IT1__chr6	602
PSMD1__chr2	3350
FBXO21__chr12	4245
MIR4664__chr8	72
CHEK1__chr11	4912
RTP2__chr3	1348
HRASLS2__chr11	746
MIR655__chr14	98
LOC100507331__chr10	1464
TPM3__chr1	11192
SGCB__chr4	4285
NFE2L1__chr17	4880
SNORD69__chr3	78
MIR1245A__chr2	70
RPL29__chr3	699
TNXB__chr6	17019
EPCAM__chr2	1727
VSTM1__chr19	1031
RAE1__chr20	2183
MIR4668__chr9	71
CT47A2__chrX	11664
LMAN2L__chr2	2451
SLC25A18__chr22	2098
PHLPP2__chr16	7937
HSP90AB1__chr6	2908
SATB2-AS1__chr2	3318
UNQ6975__chr2	1104
PANK1__chr10	7179
TTTY18__chrY	223
SPSB1__chr1	3120
DPH1__chr17	2208
LINC00616__chr4	2027
SNORD26__chr11	76
LOC283693__chr15	1655
GGTLC2__chr22	853
ACSM2A__chr16	2979
RBMX2__chrX	1534
MIR561__chr2	98
ZNF518B__chr4	6939
PHGR1__chr15	438
MIR575__chr4	95
USP17L8__chr8	1594
COPRS__chr17	941
TRIM11__chr1	2697
C9orf117__chr9	1731
BEGAIN__chr14	2814
IRS2__chr13	7000
FAM163A__chr1	2914
ZFP62__chr5	4027
CD48__chr1	1910
IGFL2__chr19	961
TLE6__chr19	2034
SPAG1__chr8	4051
FGGY__chr1	2203
ABRACL__chr6	848
LOC728606__chr18	2600
CSRP2BP__chr20	3858
COG8__chr16	2501
AKR7A2__chr1	2626
AGPAT4-IT1__chr6	1852
SPANXD__chrX	386
PPAT__chr4	3713
RPS6KA2-IT1__chr6	583
MNT__chr17	4848
PKNOX1__chr21	4987
FKBP14__chr7	5178
MMADHC__chr2	1445
TTLL9__chr20	1622
TUBB1__chr20	3500
CDH12__chr5	4360
CMAS__chr12	1802
TPRN__chr9	2635
ADAM15__chr1	3448
PSME2__chr14	840
LINC00114__chr21	1112
NDST4__chr4	3357
NDFIP2-AS1__chr13	434
EPHA1__chr7	3381
MIR1257__chr20	118
VPS13D__chr1	16398
HIST1H2BK__chr6	841
GTDC1__chr2	2900
HIST1H2BE__chr6	436
MBL1P__chr10	1427
LITAF__chr16	2933
LOC646471__chr1	3654
LINC00520__chr14	2073
MAP4K4__chr2	8031
LINC00426__chr13	1594
LHX3__chr9	2586
CACNG7__chr19	2350
LOC400927__chr22	499
SLC35A5__chr3	3266
GOLGA2P3Y__chrY	2142
MIR3973__chr11	108
SNORD12B__chr20	104
DHRS4L2__chr14	1961
PDZD8__chr10	3842
CDY1__chrY	5342
BGN__chrX	2452
FOXR2__chrX	2790
PI4KB__chr1	4368
CLGN__chr4	2838
MIR4648__chr7	80
NLE1__chr17	2721
FKBP6__chr7	1724
ASB15__chr7	2716
USP1__chr1	4208
TP53I11__chr11	4491
RIPPLY1__chrX	1190
LOC100130776__chr12	1533
ZNF414__chr19	1566
PSMC4__chr19	1925
SCARNA14__chr15	138
GAGE12H__chrX	2276
HP1BP3__chr1	3934
GIT2__chr12	6434
GPRC5C__chr17	2439
PXDNL__chr8	4830
LOC100130348__chr11	444
SMARCA2__chr9	5790
HIST1H1C__chr6	733
CT45A5__chrX	1343
A1BG__chr19	1774
ORC2__chr2	3669
ZNF581__chr19	1228
THBS4__chr5	3242
CNTNAP3__chr9	5253
FIBIN__chr11	3006
NTSR2__chr2	1612
FRMD3__chr9	6045
LEPRE1__chr1	3119
C19orf55__chr19	2158
LOC440600__chr1	2613
MRPL12__chr17	1020
MIR1-1__chr20	72
ABO__chr9	1586
POU3F3__chr2	1504
SNORD82__chr2	76
OR4F16__chr5	940
SUCLG1__chr2	1466
ACTN1-AS1__chr14	603
MIR4679-2__chr10	78
PPP1R12A__chr12	5971
MIR4444-1__chr2	74
PRY__chrY	2486
ACVR2A__chr2	5255
CDCA7L__chr7	2973
SYNE2__chr14	22385
AMER1__chrX	8445
CSNK1A1__chr5	2806
ADO__chr10	3725
SH3BP5__chr3	3569
UBE4B__chr1	5907
SSR4__chrX	1202
CXXC11__chr2	1800
MIR373__chr19	70
H1FOO__chr3	1072
PRR23C__chr3	2792
BMS1P2__chr10	9410
GSTO1__chr10	1317
CHRAC1__chr8	2552
ALDH3B1__chr11	2941
UNC13B__chr9	6409
RABIF__chr1	3229
GBP2__chr1	2606
MSRB2__chr10	1816
CENPVP1__chrX	2606
BMS1P4__chr10	1972
BHLHE40__chr3	3039
KLHL5__chr4	7996
NHSL2__chrX	3686
FAM173A__chr16	879
LOC100128361__chr9	2487
SNX33__chr15	3235
DMP1__chr4	2692
TEX9__chr15	1427
TAS2R10__chr12	925
SNORD113-4__chr14	75
MAP4K5__chr14	4467
GNAI3__chr1	4741
CXorf56__chrX	2440
ERCC2__chr19	3042
NKG7__chr19	830
KRTAP20-3__chr21	274
GCSAM__chr3	3348
MIR3922__chr12	85
NSFL1C__chr20	3583
PHYHD1__chr9	2150
PATZ1__chr22	4823
SH3GLB2__chr9	1995
LOC100128770__chr16	3068
SMTNL1__chr11	1656
GPR110__chr6	3706
ZNF485__chr10	2060
LOC100169752__chr10	754
COX10__chr17	3009
PLCD3__chr17	3474
ACOXL__chr2	2391
TCOF1__chr5	6022
LOC402779__chr1	1372
PSIMCT-1__chr20	836
UPK1A-AS1__chr19	797
CDC42SE1__chr1	3189
TMEM183A__chr1	2228
SLC25A12__chr2	4016
SPTBN2__chr11	7904
GDF5__chr20	2385
FNBP1L__chr1	5533
BRPF3__chr6	6036
PER1__chr17	4732
FOXO1__chr13	5741
SCAND1__chr20	1513
THEM6__chr8	2266
FOXA1__chr14	3382
KIAA1522__chr1	5614
SNORD65__chr17	74
COL5A1__chr9	8504
TAS2R13__chr12	1638
BSPH1__chr19	660
LTBP4__chr19	5481
RPL11__chr1	640
DDX5__chr17	3772
PAAF1__chr11	1732
MARVELD2__chr5	2167
FGF2__chr4	6777
LEMD2__chr6	3117
ELK1__chrX	2925
NT5E__chr6	4077
MIR1298__chrX	113
ZNF232__chr17	2083
LOC100507547__chr6	1158
PABPC5__chrX	3449
CACNG6__chr19	1854
FITM1__chr14	1005
ART3__chr4	1741
ATXN10__chr22	3342
SFT2D2__chr1	864
PRRT3-AS1__chr3	618
C11orf75__chr11	978
ZXDA__chrX	5205
C12orf71__chr12	968
ITCH__chr20	6550
STT3B__chr3	2497
KCTD13__chr16	1723
NES__chr1	5561
PRAMEF8__chr1	5542
LDOC1L__chr22	5326
SNORD95__chr5	64
RPL10__chrX	2325
POTEG__chr14	1987
SLX4__chr16	7306
RBBP6__chr16	7274
HTATSF1__chrX	3143
MAP2K4__chr17	3754
ADCY9__chr16	7738
MIR5696__chr2	86
LRP2__chr2	15814
PCBP1-AS1__chr2	2397
MIR4423__chr1	81
TGIF2LY__chrY	863
MIXL1__chr1	701
XG__chrX	2945
KIF2A__chr5	4386
SNAR-C2__chr19	363
CMTM5__chr14	1205
MICAL1__chr6	3669
MIR3180-4__chr16	154
NPTXR__chr22	5820
RAET1G__chr6	1112
HIST1H2AI__chr6	470
FKBP7__chr2	2908
CILP__chr15	4477
RBBP9__chr20	3862
JAGN1__chr3	1660
CT45A2__chrX	1033
ERCC-00086	1020
LOC646168__chr3	2686
TARS2__chr1	2807
HNRNPUL2__chr11	5161
RNF130__chr5	1856
PARP3__chr3	2371
HOXC5__chr12	2172
SLC23A3__chr2	2430
OR52N1__chr11	964
SPATA19__chr11	873
KIF3C__chr2	5439
RECK__chr9	4433
BCL11A__chr2	7451
ITGB5__chr3	3387
MT3__chr16	585
OR4E2__chr14	943
LACE1__chr6	2268
IRX5__chr16	2065
PRKCSH__chr19	2300
HTR3E__chr3	2532
LRRC28__chr15	1460
SCAP__chr3	4278
OR7A17__chr19	931
OTC__chrX	1657
RPS17L__chr15	980
SLC4A2__chr7	5787
PELI2__chr14	5702
CCDC114__chr19	3234
HMGB1__chr13	3431
S100A1__chr1	597
NFASC__chr1	11090
TLN2__chr15	11705
RDH10__chr8	3969
CNOT2__chr12	4134
RPL7L1__chr6	1281
OGDH__chr7	4864
SLC4A4__chr4	8036
GOT1__chr10	2136
OR4K5__chr14	973
P2RX6__chr22	2756
MLF2__chr12	1933
EBI3__chr19	1142
HLA-DPB1__chr6	4061
CYP3A4__chr7	2805
PPP1R15B__chr1	5277
COL11A2__chr6	6673
LOC100505716__chr2	2113
GLRX3__chr10	1612
BLOC1S1__chr12	1009
ERCC1__chr19	3816
SMPDL3A__chr6	2202
ERCC-00048	992
RUNDC1__chr17	3833
HOXB-AS3__chr17	1142
FBXL2__chr3	3015
WNT1__chr12	2288
ST5__chr11	4729
CBX4__chr17	2654
ZNF354A__chr5	2560
C1QL4__chr12	2067
ARHGAP12__chr10	5125
OR51B6__chr11	940
ZNRF1__chr16	4638
KIF13A__chr6	8755
TMEM214__chr2	3057
PPY__chr17	461
TARM1__chr19	902
RPRD1B__chr20	3879
LOC100506050__chr7	2895
TAF8__chr6	4332
TAB2__chr6	4404
LIN54__chr4	6237
C1orf226__chr1	4255
SLC32A1__chr20	2576
PTMA__chr2	1212
RHOT1__chr17	3330
FAM213A__chr10	2408
FLJ25758__chr19	1464
FAM225A__chr9	5805
LRRC43__chr12	2102
GPX1__chr3	1184
TNFRSF11A__chr18	4603
RSPO1__chr1	3098
PLOD2__chr3	4079
HOXC8__chr12	2290
ADAMTS18__chr16	5936
DDX24__chr14	2957
CXorf40A__chrX	3378
FRG2B__chr10	894
FOXF2__chr6	2189
PAF1__chr19	2372
FXYD6-FXYD2__chr11	1246
FCGBP__chr19	16426
CPT1C__chr19	2938
CCDC73__chr11	4033
ALS2__chr2	8375
LAMA5__chr20	11506
MTX3__chr5	7943
MYF5__chr12	1523
MIR522__chr19	88
FER1L6__chr8	6092
MIR519E__chr19	85
LOC100130744__chr5	2601
GZMH__chr14	976
TNFRSF13C__chr22	937
C3orf20__chr3	3345
C21orf7__chr21	2004
E2F1__chr20	2707
LRBA__chr4	10024
GPBAR1__chr2	2005
SUSD2__chr22	3198
FGF5__chr4	5392
PLEKHN1__chr1	2452
COLQ__chr3	3384
CHRFAM7A__chr15	2868
NBPF4__chr1	2514
ZNF154__chr19	2750
CCDC13-AS1__chr3	558
ELOVL2-AS1__chr6	2099
IFT88__chr13	3188
LINC00085__chr19	1972
SAMD1__chr19	1304
CYP2B6__chr19	3061
ABCC8__chr11	5017
USP32P2__chr17	4780
PRPH2__chr6	3030
ANXA8L2__chr10	2041
TDRKH__chr1	3277
TLR9__chr3	3872
ARID1A__chr1	8605
MAT1A__chr10	3413
RNPEPL1__chr2	3029
IL5__chr5	820
TMEM110-MUSTN1__chr3	1469
PIGB__chr15	2209
GPR123__chr10	4290
SUGP1__chr19	2103
PEAR1__chr1	4889
SERINC5__chr5	7032
SACM1L__chr3	3727
MIR4676__chr10	73
FGFBP2__chr4	1173
SIPA1L1__chr14	6027
LOC100132287__chr5	4373
EID1__chr15	2092
OR5M10__chr11	949
MBD3__chr19	2565
ERCC-00081	534
ZKSCAN4__chr6	2291
RNF186__chr1	1251
TSPAN15__chr10	1707
DAK__chr11	4259
SFR1__chr10	1534
RAB15__chr14	3398
MIR4713__chr15	76
MRPL21__chr11	716
PGRMC1__chrX	1919
COPB1__chr11	3549
HTR2A__chr13	5446
TMED4__chr7	1027
MIR10A__chr17	111
SLC25A51P1__chr6	1606
UBAC2__chr13	3320
TOP2A__chr17	5788
DDX25__chr11	1846
CTRB2__chr16	897
MIR604__chr10	95
ABHD11__chr7	1650
LOC100505776__chr18	3110
CYP4A11__chr1	2564
TOMM20__chr1	3390
GJC1__chr17	7822
MYO3A__chr10	5819
LOC100268168__chr5	2002
SNAP25__chr20	2181
CNTN3__chr3	5019
TEX2__chr17	5102
ZNF460__chr19	3852
OR56A3__chr11	949
PPIH__chr1	810
DNMT3B__chr20	4654
ATP2B3__chrX	6595
FLJ31306__chr14	2613
SNORA27__chr13	127
NRIP2__chr12	2783
PCDHGA12__chr5	4817
DFNB31__chr9	4175
LOC284889__chr22	2195
NFAT5__chr16	13688
TMX2__chr11	1800
OR10J1__chr1	1090
RSC1A1__chr1	1855
RLN3__chr19	454
CR1__chr1	10013
TXLNG2P__chrY	5000
CCDC36__chr3	3079
SNORD110__chr20	76
CPT1B__chr22	3177
MIR577__chr4	97
LOC100129083__chr19	732
LY9__chr1	3489
SCARNA9L__chrX	349
MIR371B__chr19	67
MRAS__chr3	5135
CSF2__chr5	789
DNASE1L3__chr3	1084
SMIM7__chr19	1378
MIR106A__chrX	82
GRIN2D__chr19	5106
MIR614__chr12	91
SPDYA__chr2	2164
SIRPD__chr20	816
MST1R__chr3	4791
RFC1__chr4	4924
DEPDC1__chr1	5345
PDXK__chr21	7392
ATP5I__chr4	369
BCDIN3D__chr12	3251
RAG1__chr11	6582
FOXF1-AS1__chr16	5576
ZNF606__chr19	4232
PROK1__chr1	1375
CASK__chrX	8338
ATP6AP1L__chr5	762
ASB18__chr2	1407
LYVE1__chr11	2506
NIPA2__chr15	3513
ZYG11A__chr1	4285
EVC__chr4	6451
