Transcript	Length
Gmps__chr3	4583
Pogk__chr1	7376
Ptpn3__chr4	6395
Adcy4__chr14	3421
Vmn1r112__chr7	895
Syce1l__chr8	913
Rhox3e__chrX	1956
Pmp22__chr11	1806
Zfp791__chr8	2337
Pigt__chr2	2569
Fgfrl1__chr5	2663
C2cd3__chr7	7845
Tmem55a__chr4	2287
Mir20a__chr14	108
Vmn1r210__chr13	922
2810011L19Rik__chr12	3285
Mansc4__chr6	1126
Mep1b__chr18	2301
Pomgnt1__chr4	2741
Ccl17__chr8	517
Rpl38__chr11	374
Dmrta2__chr4	2950
Olfr498__chr7	994
Gm10782__chr13	1484
Dnajb1__chr8	2267
Bcl2l10__chr9	1230
Zfp212__chr6	2712
Ccdc91__chr6	2472
Ebf1__chr11	2261
Lysmd4__chr7	3386
Draxin__chr4	5207
Defb10__chr8	299
Psmd3__chr11	2159
Slc23a2__chr2	6380
Olfr550__chr7	1039
Ryr1__chr7	15468
Dlx6as1__chr6	4249
Grxcr1__chr5	1075
Pttg1ip__chr10	2253
Dnajb11__chr16	3247
Cnksr1__chr4	2488
Nkx3-1__chr14	3139
Lzts2__chr19	2927
Olfr622__chr7	955
Mrpl21__chr19	999
Vmn1r94__chr7	1838
Fbxo24__chr5	2169
Lgr5__chr10	4729
Cyp3a41a__chr5	4150
Traip__chr9	2712
Mir684-1__chrX	86
Slc25a27__chr17	2696
Paip2__chr18	1428
Tmem65__chr15	3651
Pigyl__chr9	693
Spcs1__chr14	1010
6530411M01Rik__chr17	1222
Cecr6__chr6	4870
Gm10658__chr9	1136
Map3k11__chr19	3815
Mcam__chr9	2908
Syap1__chrX	2325
C330013F16Rik__chrX	4063
Tead4__chr6	3088
Psmd9__chr5	2597
Lca5__chr9	4791
Uimc1__chr13	2946
Por__chr5	2473
4930578M01Rik__chr15	911
P2ry12__chr3	2342
Dido1__chr2	12433
Fbxw16__chr9	1521
E130114P18Rik__chr4	1234
Cps1__chr1	4742
Supt6__chr11	6238
Zim1__chr7	3509
Usf1__chr1	1831
Zranb3__chr1	4175
C230004F18Rik__chrX	877
Mir467a-7__chr2	588
Cast__chr13	2925
Mir344__chr7	96
Ptch2__chr4	3571
Gm20755__chr3	1831
Mir344e__chr7	67
Rnf113a1__chrX	1124
Vmn2r14__chr5	2553
Fancd2__chr6	4824
Gfra1__chr19	3234
Gm815__chr19	622
Xlr5c__chrX	546
Fance__chr17	2026
Gm10512__chr17	1171
Ly9__chr1	2459
Mmp20__chr9	3286
S1pr4__chr10	2394
Cox7c__chr13	452
Man1a2__chr3	7955
2900055J20Rik__chr18	727
AI507597__chr4	867
Mical2__chr7	7395
Aldh1l2__chr10	6053
Gm3716__chr5	2876
Bmp8a__chr4	2407
Ncoa6__chr2	6886
Snx22__chr9	2562
1700060C16Rik__chr6	650
Sphkap__chr1	6523
Cst13__chr2	769
Gm12238__chr11	125
Pagr1a__chr7	1415
Dnajc30__chr5	1161
Phldb3__chr7	2297
Ucp2__chr7	4141
Snord8__chr14	100
Smcr7__chr11	2526
2610100L16Rik__chr3	1366
Lcp1__chr14	4355
Mir5103__chr1	80
Defb22__chr2	627
2410137M14Rik__chr17	869
Tgm7__chr2	2135
Sgpp1__chr12	3327
Omt2a__chr9	1336
Sfxn2__chr19	3224
Setd2__chr9	8371
Polr2l__chr7	1673
Zfp870__chr17	5300
Lars2__chr9	3902
Mei4__chr9	3066
Mvp__chr7	2825
Gm10272__chr10	401
Abi3__chr11	4083
Gpatch1__chr7	3077
Wdr55__chr18	1505
Ces2c__chr8	1981
Lgsn__chr1	1908
ERCC-00098	1143
6330408A02Rik__chr7	3352
Lbr__chr1	3566
Clp1__chr2	1833
Btk__chrX	2554
Rmi1__chr13	3882
Entpd3__chr9	3463
Manba__chr3	3691
Fancl__chr11	1796
Gm6086__chr1	4067
Pcdha4__chr18	5326
Slc6a18__chr13	4418
1700055C04Rik__chr9	358
1810007C17Rik__chr12	711
Bricd5__chr17	1002
Pnpt1__chr11	2732
D930015M05Rik__chr2	1194
Celsr2__chr3	10577
Mnt__chr11	4592
Crb2__chr2	6385
Vmp1__chr11	2785
D430041D05Rik__chr2	10143
Stac3__chr10	1802
Dhx40__chr11	3742
Abca12__chr1	8376
Asnsd1__chr1	2368
Nap1l3__chrX	2826
Olfr1411__chr1	973
Cnot3__chr7	2923
Rpa2__chr4	1791
Ednra__chr8	3651
Gm9920__chr15	940
Vimp__chr7	1197
Spink6__chr18	592
Mmp27__chr9	1665
Tgif2lx1__chrX	2046
Bsnd__chr4	2718
Birc6__chr17	15841
Ccdc101__chr7	1176
H2afy__chr13	2063
Zfp119b__chr17	1901
Rab9__chrX	1451
Chrm3__chr13	3173
Wdr63__chr3	3105
Kitl__chr10	5460
Olfr1507__chr14	1681
Orc5__chr5	2073
Tenm3__chr8	11007
Dsp__chr13	9616
Olfr862__chr9	922
Cdc42bpa__chr1	8693
Plac8l1__chr18	767
Gm3230__chr2	2093
Olfr291__chr7	1162
Isl1__chr13	2532
AI848285__chr15	1808
Wwc2__chr8	5054
Trip10__chr17	2473
Atp5l__chr9	516
Mxd3__chr13	1305
Epha2__chr4	3949
Zscan29__chr2	6910
Olfr3__chr2	943
Ccdc120__chrX	3651
Klra21__chr6	1145
Athl1__chr7	2989
Krtap10-4__chr10	903
Tada1__chr1	2152
Rdh1__chr10	3894
Trpv6__chr6	2943
1700123O20Rik__chr14	1891
Fem1c__chr18	2869
Hells__chr19	3041
Mir98__chrX	109
Etv1__chr12	4237
Ubqln1__chr13	3697
Ankrd2__chr19	1109
Zbtb43__chr2	5093
Eral1__chr11	2024
Zfp827__chr8	7619
Dlx6as2__chr6	1355
0610010K14Rik__chr11	919
4930481A15Rik__chr19	2111
Rnft2__chr5	4494
Upk3a__chr15	1112
Smcp__chr3	891
Fxr2__chr11	2987
2410006H16Rik__chr11	466
Derl3__chr10	1343
Spata18__chr5	1962
Snurf__chr7	1981
1700034J05Rik__chr6	2037
BC023829__chrX	1995
Med4__chr14	1311
Fcgrt__chr7	1745
Polr2h__chr16	792
Adpgk__chr9	2478
Gm10416__chr5	643
Tm4sf4__chr3	1403
Olfr1440__chr19	949
Add2__chr6	9773
Arhgef19__chr4	3414
Nt5c1a__chr4	1109
Lrrc6__chr15	2096
Gsr__chr8	2685
Rxfp2__chr5	3407
Rabep1__chr11	5441
Cfl2__chr12	2942
Vmn1r17__chr6	913
Smek2__chr11	5124
Prune2__chr19	12532
Gm13011__chr4	966
Surf4__chr2	2869
Fmo5__chr3	5327
Gm4179__chr7	3688
Fam83d__chr2	2264
Mir764__chrX	109
Yipf7__chr5	1225
Mir17__chr14	85
Drg2__chr11	1726
4930427A07Rik__chr12	3363
Inpp5d__chr1	4965
Taar7a__chr10	1078
Tnfrsf8__chr4	1588
Rad51ap2__chr12	3178
Gm12359__chr11	1404
Fbxo45__chr16	4049
Tprg__chr16	1090
Arhgap10__chr8	3061
3110039M20Rik__chr12	857
Opcml__chr9	6000
Abl1__chr2	7191
Wscd2__chr5	3819
Cep55__chr19	2788
Apobec1__chr6	2273
1700021N21Rik__chr4	908
Aqp2__chr15	1420
Olfr459__chr6	946
Trpa1__chr1	4290
Csnk2a1__chr2	4217
Fbxo3__chr2	4771
Gm960__chr19	2277
Trim29__chr9	2839
Abhd6__chr14	2027
Tex9__chr9	4329
Glipr1l2__chr10	1885
Fez1__chr9	1294
Mir3062__chr11	106
P2rx4__chr5	2005
Gjb2__chr14	2406
Zfp292__chr4	9985
Rasal1__chr5	3230
Zfyve19__chr2	1934
Cdkn2b__chr4	1395
Arhgef25__chr10	2404
E030013I19Rik__chr2	2775
Nlrc4__chr17	3847
Art3__chr5	1573
Jak2__chr19	5055
Bud13__chr9	2218
Olfr889__chr9	931
Fbxo31__chr8	4364
Marc2__chr1	1891
Olfr1095__chr2	928
Snora81__chr16	165
1190003J15Rik__chr7	678
Armc12__chr17	1109
Lrcol1__chr5	689
Zfp612__chr8	4907
Gas2l3__chr10	6759
Olfr1115__chr2	1103
Pdgfb__chr15	2949
5430437J10Rik__chr15	1171
Katnal2__chr18	1687
Cdc42ep1__chr15	2545
C1qtnf9__chr14	1907
Fv1__chr4	1381
Akr1b3__chr6	1412
Lpar4__chrX	4240
Gm4177__chr7	1838
Lrrc69__chr4	1218
Obox2__chr7	1331
Cyp26c1__chr19	1563
Fmo6__chr1	1878
Gm11627__chr11	680
Gucy1b3__chr3	3265
Aifm2__chr10	3478
Dmc1__chr15	2206
Edar__chr10	3692
St3gal5__chr6	2455
Airn__chr17	2194
Snord1a__chr11	77
Zfp566__chr7	1696
Tmod2__chr9	10269
Ppap2c__chr10	1652
Defb28__chr2	400
6330403K07Rik__chr11	1600
1700012A03Rik__chr6	918
Phlpp2__chr8	7866
Smim9__chrX	708
Clca4__chr3	3319
Sema6b__chr17	3995
Zswim1__chr2	2703
Rnf214__chr9	3796
Nkg7__chr7	817
Olfr147__chr9	1177
Pter__chr2	3625
Sh3bgrl__chrX	2840
Gm16386__chr17	4226
Cyp4f39__chr17	2632
9030204H09Rik__chr2	656
Gm10922__chrX	1961
Snta1__chr2	2123
2310002L09Rik__chr4	2161
Mir1a-2__chr18	73
Olfr1382__chr11	937
March2__chr17	3972
Slc17a1__chr13	2062
Kctd11__chr11	2723
AK129341__chr9	3658
Zbtb5__chr4	5607
Hoxa7__chr6	1953
Plcb4__chr2	3729
Kdm4b__chr17	4633
Gsg1__chr6	1494
Mocs2__chr13	1896
1700030A11Rik__chr17	891
Rab11b__chr17	6070
AI847159__chr2	1009
2810474O19Rik__chr6	6085
Vmn2r59__chr7	2604
Zfp941__chr7	3912
Susd1__chr4	3312
Eno4__chr19	2581
Cxcl16__chr11	2453
Cdk14__chr5	4926
Olfr180__chr16	1144
Vgll1__chrX	1195
Cycs__chr6	3062
Arhgef11__chr3	5640
Gm14484__chrX	495
Plscr3__chr11	3160
Prl8a9__chr13	940
Pvr__chr7	2896
Acsl4__chrX	5296
ERCC-00044	1156
Glt8d2__chr10	2163
Fam118a__chr15	3748
Hbs1l__chr10	4912
Cd59a__chr2	1813
Gm4937__chrX	1012
Pitpnc1__chr11	6360
Slc25a47__chr12	1586
Slc15a2__chr16	4216
Ptk6__chr2	2294
Pfn1__chr11	873
Mettl21d__chr12	1033
Ppapdc3__chr2	1826
Zfp868__chr8	2567
Gm933__chr16	524
Gm5114__chr7	3050
Hbb-b1__chr7	629
Enkur__chr2	1204
Acr__chr15	1572
Ccdc60__chr5	2596
9930111J21Rik1__chr11	3867
H2-Aa__chr17	1074
Gm5415__chr1	3749
Gfod1__chr13	6656
Traf3ip2__chr10	2876
Olfr725__chr14	1111
Ints7__chr1	3272
Sdf2l1__chr16	1111
Bfar__chr16	3011
Abcb9__chr5	3346
Mir193__chr11	67
Cd200__chr16	2353
Bet1__chr6	1470
Ermp1__chr19	5409
Ubr3__chr2	8123
Tubb4b__chr2	1604
Mir669j__chr2	122
1700013F07Rik__chr3	597
Mir101b__chr19	98
Ndufa12__chr10	565
Hist1h2bp__chr13	596
Gm1647__chr3	738
Colec11__chr12	1390
Vmn1r39__chr6	919
Cntn4__chr6	6046
Vmn2r83__chr10	2601
Uchl4__chr9	1163
Taf1b__chr12	2034
AA387883__chr19	1681
5330413P13Rik__chr2	3634
Ahrr__chr13	4743
Hsp90ab1__chr17	2518
Serpinb5__chr1	2572
Rufy1__chr11	2675
Aoc2__chr11	2539
Zmym2__chr14	6900
Slc30a8__chr15	1914
Spinkl__chr18	598
Stoml2__chr4	1558
Znfx1__chr2	7228
Ept1__chr5	6779
Mrpl41__chr2	2425
Prl7d1__chr13	1003
Txnl1__chr18	2566
6030407O03Rik__chr1	1810
Intu__chr3	6129
1110051M20Rik__chr2	1988
4933401P06Rik__chr5	1494
Olfr874__chr9	934
Rbm39__chr2	2827
1700067G17Rik__chr1	606
1700001C02Rik__chr5	716
D17H6S53E__chr17	2129
Tpd52l2__chr2	2314
Enho__chr4	1249
Eci2__chr13	1620
Sult3a1__chr10	1103
Ptprj__chr2	8280
Smr3a__chr5	666
Rhox2g__chrX	804
Nol12__chr15	1999
Hivep2__chr10	9777
BC026585__chr1	1299
Olfr382__chr11	940
Tcl1__chr12	1397
Them4__chr3	1736
Akr1c20__chr13	1313
Fbxo15__chr18	1596
Mir1186b__chr8	64
Trim7__chr11	1373
Cops5__chr1	1747
Cyb561a3__chr19	2588
Cirbp__chr10	1263
Chrd__chr16	3298
Hif3a__chr7	7035
Ang2__chr14	439
Apol7a__chr15	2398
Casr__chr16	4541
Rap1b__chr10	1945
2810468N07Rik__chr17	1351
Zmynd10__chr9	1765
4921531P14Rik__chr18	526
Mir29c__chr1	89
Trim68__chr7	2396
Eif5b__chr1	7821
Gm10267__chr18	262
Cdk10__chr8	1662
Phldb1__chr9	5483
AU019990__chr2	2501
Gm14483__chrX	1004
Mpv17l__chr16	3040
Olfr1259__chr2	931
Nfkbil1__chr17	1474
Pdss2__chr10	2040
Pinc__chr1	1565
Taar2__chr10	1022
1700001P01Rik__chr11	627
Gm2762__chr13	2347
Cck__chr9	689
Ddx4__chr13	2871
Fam19a2__chr10	4617
Cldn13__chr5	1072
Cryz__chr3	2516
Olfr224__chr11	946
Nsun4__chr4	3517
Ociad2__chr5	2208
AI837181__chr19	1547
Snn__chr16	2907
Styk1__chr6	3387
Prox1__chr1	4142
Tmem128__chr5	1090
Dera__chr6	1697
Clec4a2__chr6	2624
Pck2__chr14	3410
Syce3__chr15	557
Gpr153__chr4	3783
Isoc2b__chr7	1071
Mettl13__chr1	2798
Mir1969__chr8	95
Fbxo47__chr11	1692
Zfp459__chr13	3334
Rpl17__chr18	782
Ttll3__chr6	3974
Oxtr__chr6	4570
Tmem139__chr6	1150
Kcnj13__chr1	1352
2310042E22Rik__chr16	1287
Chst7__chrX	2197
Cox19__chr5	764
Ppp5c__chr7	2082
Fam196a__chr7	4641
Ranbp6__chr19	4868
Fgfr1__chr8	5026
Adam20__chr8	2591
Actc1__chr2	1397
Olfr1451__chr19	934
Fkrp__chr7	2809
4933433H22Rik__chr17	1795
Cacnb3__chr15	3134
Adamts12__chr15	6258
Hist1h2br__chr13	4246
Ifit3__chr19	2000
Scn9a__chr2	9840
Gng3__chr19	1702
Bhlhe41__chr6	6129
Clpp__chr17	1213
Shf__chr2	1564
Atf5__chr7	1997
Olfr1053__chr2	944
Col12a1__chr9	11725
4930413F20Rik__chr15	1100
Psme4__chr11	6489
Lpin1__chr12	5747
Smim19__chr8	1464
Oaf__chr9	2392
Wbp1l__chr19	4111
Tmprss11e__chr5	3418
Srrt__chr5	3044
Olfr157__chr4	1767
Olfr488__chr7	946
Gpatch8__chr11	6837
Mlf1__chr3	1169
Lrriq3__chr3	2658
1700047L14Rik__chr5	517
Tube1__chr10	2941
Snap47__chr11	1842
Sac3d1__chr19	1376
Mir200a__chr4	91
Cd209e__chr8	1777
D030056L22Rik__chr19	1633
Nacad__chr11	4901
2700046G09Rik__chr19	1643
Pde2a__chr7	4674
Ubr1__chr2	7808
Ear10__chr14	472
Serbp1__chr6	6693
Fam84b__chr15	5565
Cir1__chr2	1955
Kcnq1ot1__chr7	83438
Zw10__chr9	2912
Denr__chr5	2244
Ints3__chr3	4490
Cdkn2aipnl__chr11	1867
Bckdha__chr7	1782
Rnf150__chr8	9692
D5Ertd579e__chr5	6714
Myh3__chr11	6033
Snord70__chr1	54
A430093F15Rik__chr19	2119
Fstl5__chr3	4973
1700045H11Rik__chr4	597
Bnip3__chr7	1762
Gm53__chr11	620
Odf2l__chr3	2601
Atp6v1b2__chr8	2755
Arf5__chr6	939
Prl6a1__chr13	873
Tsnax__chr8	2397
Fbxl7__chr15	4620
Hiatl1__chr13	3484
Pphln1__chr15	4032
Pam16__chr16	557
E130102H24Rik__chr4	750
Olfr1263__chr2	922
Gm15421__chr5	811
Nrde2__chr12	3722
Dnaja4__chr9	3012
Tmem208__chr8	781
A530099J19Rik__chr13	2775
Pcdhb1__chr18	2458
Slc1a6__chr10	2099
Rab3gap1__chr1	4275
Sdr16c6__chr4	1187
Gli2__chr1	6722
Pwp2__chr10	3892
Unc93a__chr17	2653
Them6__chr15	1490
Gm9999__chr7	572
Otub1__chr19	1684
Dis3__chr14	3743
Tpst1__chr5	2053
Gm21677__chrY	7945
Gm6432__chr9	790
Gm10058__chrX	10776
Akr7a5__chr4	1655
Tbata__chr10	2034
Ifna7__chr4	577
Gm14479__chrX	2233
Nr3c1__chr18	6337
6430550D23Rik__chr2	1978
Zfp174__chr16	5945
LOC100043315__chr15	1009
Ccrl1__chr9	2112
Zeb1__chr18	5814
Card9__chr2	1623
Gm129__chr3	1401
Spdyb__chr5	1826
Snrpb2__chr2	1237
Spns3__chr11	1831
Hhex__chr19	1775
Ptpn12__chr5	3184
C78339__chr13	1386
Trp73__chr4	5341
Akr1b10__chr6	1351
Gatad2a__chr8	5516
Myl6b__chr10	1033
Stab1__chr14	8064
Olfr583__chr7	961
Dpp6__chr5	6448
Vmn1r44__chr6	934
Erp44__chr4	2659
Chpf__chr1	3240
Smim3__chr18	1988
Trim23__chr13	4268
Gpcpd1__chr2	5072
Ltbp4__chr7	5629
Chmp5__chr4	1380
Ccdc55__chr11	3123
4930556J02Rik__chr14	680
Snord58b__chr18	56
Olfr319__chr11	922
Polk__chr13	4241
4930571K23Rik__chr7	2154
1300002E11Rik__chr16	3965
Map10__chr8	3549
Pdp1__chr4	4301
Paxbp1__chr16	3827
Tmem259__chr10	2234
Sumo2__chr11	1002
Blzf1__chr1	4043
Cc2d1b__chr4	3311
Aox1__chr1	4417
Zfp711__chrX	4339
Cep110__chr2	7837
BC030307__chr10	5048
Pkn3__chr2	2953
Ldlr__chr9	4551
D630039A03Rik__chr4	2898
Gm609__chr16	2127
Sis__chr3	5934
Gm13582__chr2	2659
Rsbn1__chr3	6734
Abcc4__chr14	5927
Gpx5__chr13	1634
Ireb2__chr9	5830
Kcng1__chr2	2318
Ptges2__chr2	1959
Smco3__chr6	2054
Svs2__chr2	1573
Smim18__chr8	589
Coro2a__chr4	4239
Chtf18__chr17	3128
Orai1__chr5	1873
Vwde__chr6	3990
Gm15217__chr14	678
Gpx2-ps1__chr7	1019
Vax2os__chr6	3468
Hdx__chrX	4271
Mir217__chr11	109
Tmed2__chr5	1979
Cp__chr3	6287
Col9a3__chr2	2878
Mir687__chr14	90
Bahd1__chr2	4435
Ifi202b__chr1	1803
Catsper2__chr2	2260
Slc39a12__chr2	2689
EU599041__chr7	1432
Vdac2__chr14	1672
Ccdc63__chr5	2296
Dpm2__chr2	865
Pcdhb14__chr18	3439
Olfr899__chr9	997
Pnmal1__chr7	1690
Icam1__chr9	2546
Serhl__chr15	1379
C1rl__chr6	3016
Olfr173__chr16	1165
Afap1l1__chr18	3422
Habp4__chr13	2575
Garem__chr18	4789
1700045I19Rik__chrX	1191
Glycam1__chr15	629
Atp6v1e2__chr17	1007
Gm11435__chr11	1871
Golga7b__chr19	2991
Il1f5__chr2	1956
Gm11413__chr4	1464
Gpr89__chr3	1779
Tbkbp1__chr11	3344
Cblc__chr7	1674
Atp13a5__chr16	4565
Mirlet7g__chr9	89
Klhl20__chr1	4049
Sidt2__chr9	4247
Vmn1r228__chr17	1444
Pfn4__chr12	1310
Slc22a3__chr17	3510
Gm11201__chr11	3353
4933413L06Rik__chr13	927
Bhlhb9__chrX	2830
Arpc2__chr1	1607
Ppp1r2-ps9__chrX	905
Rnf44__chr13	4423
Olfr958__chr9	940
Trmt2a__chr16	3696
Btbd2__chr10	3035
Lhfpl5__chr17	1251
Tcf23__chr5	4104
Chgb__chr2	2738
Kcnh2__chr5	4236
Ccnb1ip1__chr14	1512
Mir16-2__chr3	96
Ssbp2__chr13	6673
Zfp366__chr13	2763
Rtn1__chr12	3720
Lgi3__chr14	3189
Srp9__chr1	1391
Rpl26__chr11	547
4930521E06Rik__chr1	909
Fastkd3__chr13	2369
Zfp451__chr1	3665
Ltb4r1__chr14	1394
Gm5089__chr14	2547
Dux__chr10	2026
Dlx3__chr11	2607
Cpxm1__chr2	2435
Prss54__chr8	1157
Csmd3__chr15	13093
4933408N05Rik__chr8	1585
Kir3dl1__chrX	1566
Psma1__chr7	1265
4933430M04Rik__chr11	747
Atp4b__chr8	1334
Tagln__chr9	1591
Stx3__chr19	4993
Fbxl6__chr15	1723
1700096K18Rik__chr5	1450
Nmnat1__chr4	959
Olfr448__chr6	934
Dck__chr5	3064
Mapk1__chr16	5709
Mir432__chr12	76
Tmem245__chr4	6913
Spag6__chr16	2477
Map3k19__chr1	3946
Pqbp1__chrX	1342
B020014A21Rik__chr10	1941
Krr1__chr10	5000
Pomp__chr5	740
Pcdha1__chr18	5252
Cer1__chr4	1744
Enpp5__chr17	2539
Mir412__chr12	81
Zfp74__chr7	3716
E230016K23Rik__chr11	2230
Srsf3__chr17	3048
Cacnb4__chr2	8295
Runx3__chr4	3897
AI646519__chr2	735
Dapl1__chr2	577
4932429P05Rik__chrX	3095
Ano6__chr15	5732
Gm3448__chr17	2380
4931423N10Rik__chr2	1853
4930555G01Rik__chr14	2070
Ifnz__chr4	1463
Cdh17__chr4	3480
Gm15348__chr8	3659
Ylpm1__chr12	7055
Cdyl2__chr8	8094
Mir758__chr12	82
Mpo__chr11	2560
Prss22__chr17	1330
4732415M23Rik__chr8	521
Pbld2__chr10	2221
Khdc3__chr9	1689
Ppt2__chr17	1709
Mbnl1__chr3	5822
Mir135b__chr1	98
Kcnh6__chr11	2866
Ntf5__chr7	1966
Olfr1087__chr2	943
Pfpl__chr19	3920
Tnpo2__chr8	5015
Dnali1__chr4	2092
Oog1__chr12	1839
Gm6793__chr2	1470
Vmn1r118__chr7	2766
Pcmtd1__chr1	5238
Fcer2a__chr8	2372
9130221F21Rik__chr6	2634
Gbp11__chr5	2719
Me1__chr9	3592
Plin1__chr7	1925
Mir202__chr7	73
Zfp12__chr5	4275
Stx18__chr5	1573
C2cd2l__chr9	4348
Olfr1350__chr7	928
Lrguk__chr6	3078
Laptm4b__chr15	1904
Slc25a17__chr15	1676
Mmaa__chr8	2850
Gpr124__chr8	5536
Olfr262__chr19	940
Nr1d2__chr14	4648
Trim54__chr5	1541
Sec13__chr6	1310
Nlrc3__chr16	4098
Vps8__chr16	5079
Ttc23l__chr15	1942
Psmd6__chr14	1304
Ptcd2__chr13	1685
Cd177__chr7	2731
Rln1__chr19	699
Npvf__chr6	570
Gm15850__chr1	512
Nrxn1__chr17	9063
Tgfb3__chr12	3392
Bambi-ps1__chr2	1216
3300002I08Rik__chr2	652
Nps__chr7	863
1700065J18Rik__chr1	407
Arpp19__chr9	4142
Smad3__chr9	5099
Brdt__chr5	5044
Sirpa__chr2	4238
Fanci__chr7	4657
Wfdc12__chr2	728
Grin2d__chr7	4395
Six3os1__chr17	7134
Tmem71__chr15	2941
Snrpn__chr7	2394
2610301G19Rik__chr14	3725
Aamp__chr1	1831
Gm16325__chr3	3178
Nav3__chr10	7821
Pde4a__chr9	5143
1700001J03Rik__chr5	783
Rsph4a__chr10	3656
Bcs1l__chr1	1837
Ms4a3__chr19	1019
Il10ra__chr9	3500
Lrrn4cl__chr19	2585
Syngr3__chr17	1963
A230009B12Rik__chr17	3036
Gpn2__chr4	1361
Slc22a19__chr19	1993
Chst4__chr8	2002
Setdb1__chr3	4682
Tmem167__chr13	10813
Tcf7l2__chr19	4570
Cyyr1__chr16	2038
Upp1__chr11	1542
Gm14476__chrX	2233
Plekhm2__chr4	4153
Abcc12__chr8	4540
1700109I08Rik__chr14	400
Npepl1__chr2	2109
Gm6567__chr7	2095
Mat1a__chr14	3496
Tyro3__chr2	4007
Mrgpra9__chr7	1051
Hectd2__chr19	4785
DQ267101__chr12	73
Ncrna00086__chrX	3066
Stk38l__chr6	4631
Gm5803__chr15	1166
Astn2__chr4	4854
Rhox8__chrX	1210
Myo10__chr15	8139
Mir136__chr12	63
Zfp931__chr2	1783
Ttc18__chr14	3830
Gm6878__chr14	2022
Mir1936__chr12	94
Ccdc22__chrX	2273
Gm3402__chr5	2318
Skap2__chr6	1652
Pip5k1c__chr10	4297
Vmn2r1__chr3	2745
Rasgrp4__chr7	4647
Fbxw17__chr13	1795
ERCC-00143	784
Rag2__chr2	3396
Nktr__chr9	7032
Gosr2__chr11	3084
Klhl28__chr12	2859
Rhox2c__chrX	783
Mrps35__chr6	1075
Zfp9__chr6	3927
Serpina1d__chr12	1447
Igfbp1__chr11	1524
Nek2__chr1	3205
Agt__chr8	1844
Net1__chr13	3751
Gm7457__chr6	2466
Ash1l__chr3	11297
Mir127__chr12	71
Metrnl__chr11	2472
Dynlt1a__chr17	4950
Raver2__chr4	4002
Qser1__chr2	8987
Cd96__chr16	2196
Il27__chr7	710
Cep350__chr1	13345
Olfr374__chr8	1082
Gpx8__chr13	1019
Eaf1__chr14	4244
A930005H10Rik__chr3	1408
Abcd3__chr3	3422
Iqcc__chr4	2147
Gm6370__chr5	1147
Nprl3__chr11	2329
Tm7sf3__chr6	3324
Pou2f1__chr1	13141
Gal3st4__chr5	3165
Gm5071__chrX	1036
Adss__chr1	2566
Lman2__chr13	4323
Wdr76__chr2	4257
Bmp15__chrX	3065
Mllt3__chr4	6228
C1qtnf7__chr5	1696
Mapk12__chr15	1902
Klra15__chr6	1084
Morf4l1__chr9	1996
Cpeb3__chr19	5803
Rps6kc1__chr1	4010
Cav3__chr6	1159
Gm11110__chr17	1030
Gm6812__chrX	529
Tnp1__chr1	428
Fut4__chr9	3665
Cdcp2__chr4	2615
Zfp597__chr16	5633
Rcn1__chr2	3069
Mtag2__chr7	830
Ngrn__chr7	1720
Mir668__chr12	67
Ppp6r3__chr19	4980
2410057H14Rik__chr3	594
Sfrp5__chr19	1903
Cdc45__chr16	2163
Mrpl43__chr19	1216
Olfr472__chr7	934
Gm14047__chr2	1399
A930007I19Rik__chr19	2321
Chsy1__chr7	4179
Map2k1__chr9	2398
Pcca__chr14	2627
D7Ertd443e__chr7	2681
Reg4__chr3	1027
4930480E11Rik__chrX	1487
Armcx2__chrX	3783
Haus8__chr8	1681
Hif1an__chr19	6198
1700022E09Rik__chr16	388
4930442L01Rik__chr3	2053
Gm1987__chr4	874
Dpy30__chr17	1114
F13b__chr1	2390
H1fx__chr6	1063
Snord2__chr16	69
Cd63__chr10	1042
Khdc1a__chr1	1953
Htatsf1__chrX	2984
Cdh9__chr15	2913
Stk38__chr17	3302
Crybb1__chr5	879
Alms1-ps2__chr6	1178
Xrn1__chr9	5543
Sp6__chr11	3377
Ces1d__chr8	1980
Ddx47__chr6	1776
Wnt9a__chr11	3322
Vps13c__chr9	11608
Gm10516__chr1	2616
Colec10__chr15	4593
Etl4__chr2	8065
B930092H01Rik__chr9	2683
Cd300e__chr11	1953
B9d2__chr7	1024
Gm16287__chr4	2325
Slc36a2__chr11	2441
4930451C15Rik__chr16	2240
Vmn1r95__chr7	1850
Tmem151b__chr17	4854
Fam168a__chr7	6592
Hoxc4__chr15	1985
Irf6__chr1	4132
Sugp2__chr8	4347
BC018507__chr13	7694
Plgrkt__chr19	849
Cpm__chr10	5204
Srcin1__chr11	6985
C030046E11Rik__chr19	6308
Kif11__chr19	4841
Plxnb2__chr15	6595
Traf5__chr1	1107
Phlda2__chr7	739
Ddr1__chr17	4026
Serpina3m__chr12	1664
Ccdc43__chr11	2312
Spsb1__chr4	3057
Vmn1r11__chr6	901
Abcc5__chr16	6228
Smc1b__chr15	4065
Sulf2__chr2	4155
Aplnr__chr2	3565
Gm8765__chr13	3113
LOC106740__chr17	1089
Mir344c__chr7	93
Cd200r3__chr16	2214
Prkca__chr11	8386
Slc5a11__chr7	2358
Tcea1__chr1	2858
Cml1__chr6	1013
Ctss__chr3	1366
Acnat2__chr4	1664
Hist3h2a__chr11	1991
Ces3b__chr8	2078
